0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0.5445356965065002,0.26174667477607727,-0.19182781875133514,0.999297022819519,0.5495122671127319,0.24700799584388733,-0.17003323137760162,0.9993124008178711,0.5532081723213196,0.24663178622722626,-0.1700456291437149,0.9990604519844055,0.5569581389427185,0.24646514654159546,-0.17009802162647247,0.9994680285453796,0.5379458665847778,0.24897675216197968,-0.1618347316980362,0.9988075494766235,0.5339965224266052,0.2499614953994751,-0.16185683012008667,0.9978262782096863,0.5306268334388733,0.25116708874702454,-0.16191205382347107,0.9987202882766724,0.5652776956558228,0.2546682357788086,-0.07255560904741287,0.9991377592086792,0.5271053314208984,0.26009684801101685,-0.0328940749168396,0.999152660369873,0.5535067915916443,0.27994662523269653,-0.15795956552028656,0.9992445707321167,0.5402117371559143,0.28205832839012146,-0.14671115577220917,0.9985080361366272,0.5916215777397156,0.31915083527565,-0.09287075698375702,0.9987021684646606,0.5113858580589294,0.335448682308197,0.0073970346711575985,0.9927954077720642,0.5972242951393127,0.2006761133670807,-0.19956713914871216,0.9871327877044678,0.4962407350540161,0.20828214287757874,-0.004871855955570936,0.9481991529464722,0.5911665558815002,0.09209701418876648,-0.23692341148853302,0.9567040801048279,0.5029947757720947,0.10263484716415405,-0.030786536633968353,0.907498836517334,0.5928202271461487,0.06771537661552429,-0.2671296298503876,0.9183821082115173,0.5009477734565735,0.07203882932662964,-0.06810415536165237,0.8481801152229309,0.5899602770805359,0.06702864170074463,-0.2701539695262909,0.9075269103050232,0.504299521446228,0.07142889499664307,-0.06413736194372177,0.8298771977424622,0.5881918668746948,0.07499620318412781,-0.24282875657081604,0.9037542343139648,0.5075932741165161,0.0813530683517456,-0.03841543570160866,0.8427361845970154,0.5755823850631714,0.5800747871398926,-0.03763403370976448,0.9997602105140686,0.5234091281890869,0.5726101398468018,0.037758491933345795,0.9989953637123108,0.5614243149757385,0.7705216407775879,-0.0223920289427042,0.9735820889472961,0.4423319697380066,0.665617823600769,-0.13524797558784485,0.986699104309082,0.5468212962150574,0.9265296459197998,0.1206180602312088,0.9903967380523682,0.5405357480049133,0.6521590352058411,0.19577457010746002,0.6608242988586426,0.5412878394126892,0.9421806335449219,0.12823466956615448,0.9199562072753906,0.5566865801811218,0.6398729681968689,0.22862182557582855,0.6598990559577942,0.5451686978340149,0.9735748767852783,-0.004307113122195005,0.9797505140304565,0.5643553733825684,0.7088123559951782,0.20705994963645935,0.6846561431884766
0.5018773078918457,0.1773078888654709,-0.20455750823020935,0.9999059438705444,0.5098578929901123,0.16120484471321106,-0.17632919549942017,0.9998834133148193,0.5138140916824341,0.16136763989925385,-0.17634007334709167,0.9998288154602051,0.5172070860862732,0.16098642349243164,-0.17637988924980164,0.9998443126678467,0.494563490152359,0.16032633185386658,-0.18342794477939606,0.9999219179153442,0.4884403347969055,0.15936970710754395,-0.18344731628894806,0.9998807907104492,0.4830494821071625,0.15859845280647278,-0.1835004687309265,0.9998939037322998,0.5222185850143433,0.16682052612304688,-0.025109142065048218,0.9998205304145813,0.4752730429172516,0.16347013413906097,-0.05552235245704651,0.9998290538787842,0.509807288646698,0.1963568925857544,-0.14837422966957092,0.9999417066574097,0.4918398857116699,0.19684919714927673,-0.15721803903579712,0.9999732971191406,0.5542019009590149,0.2672542929649353,0.06022600084543228,0.9988781809806824,0.442236989736557,0.2746225595474243,-0.013244365341961384,0.9997231364250183,0.5940526723861694,0.3813602328300476,-0.06690117716789246,0.9810078740119934,0.4209074378013611,0.4069192707538605,-0.13813887536525726,0.9676284193992615,0.5146030187606812,0.3239712417125702,-0.3144618272781372,0.9695053100585938,0.48605361580848694,0.3322073817253113,-0.319705069065094,0.9550410509109497,0.5036770701408386,0.29841870069503784,-0.35739025473594666,0.9229031205177307,0.4917033314704895,0.297524094581604,-0.3550885319709778,0.8870463967323303,0.5042437314987183,0.28748196363449097,-0.33490264415740967,0.9127936959266663,0.4911792278289795,0.2883990406990051,-0.34082239866256714,0.8663485050201416,0.5061295628547668,0.29623186588287354,-0.30964404344558716,0.8731444478034973,0.4906849265098572,0.2983827590942383,-0.314530611038208,0.8071301579475403,0.5457107424736023,0.49542728066444397,0.050631485879421234,0.9984398484230042,0.4861364960670471,0.5041976571083069,-0.05072622746229172,0.9992573857307434,0.6473602056503296,0.5530832409858704,-0.17278699576854706,0.9840959310531616,0.5015894174575806,0.6832380294799805,-0.11930972337722778,0.9835482239723206,0.5272614359855652,0.5970346927642822,0.1313188523054123,0.8158800601959229,0.5170050859451294,0.863815426826477,0.09588722884654999,0.981075644493103,0.5113598108291626,0.5824745893478394,0.16147181391716003,0.7660825252532959,0.5203954577445984,0.885769784450531,0.11080458015203476,0.9223973751068115,0.49967604875564575,0.661949098110199,0.09575670212507248,0.8366445302963257,0.5266674160957336,0.9177805185317993,-0.02509874477982521,0.9631085395812988
0.3999200165271759,0.22264306247234344,-0.261272132396698,0.9996340274810791,0.4103301167488098,0.21397005021572113,-0.2041056603193283,0.9994613528251648,0.41740402579307556,0.21470241248607635,-0.20399335026741028,0.9990783929824829,0.4241364598274231,0.21540310978889465,-0.20408795773983002,0.9994645714759827,0.38887715339660645,0.21363022923469543,-0.2151401787996292,0.999545156955719,0.38146665692329407,0.2142396718263626,-0.21519234776496887,0.9992062449455261,0.3741215467453003,0.21464872360229492,-0.2152557522058487,0.9995033740997314,0.43027326464653015,0.22602570056915283,0.01770384982228279,0.9994723200798035,0.362697958946228,0.22291423380374908,-0.02696228213608265,0.9993494153022766,0.41219866275787354,0.23574499785900116,-0.18529176712036133,0.9992637038230896,0.38724905252456665,0.23561103641986847,-0.19869625568389893,0.9995367527008057,0.47424405813217163,0.28339192271232605,0.041855622082948685,0.9975423812866211,0.31445181369781494,0.28057825565338135,-0.06067299842834473,0.9985225796699524,0.5390937328338623,0.18826496601104736,-0.08552782237529755,0.9969519376754761,0.26754528284072876,0.18083912134170532,-0.23330850899219513,0.9978092312812805,0.44183382391929626,0.11214590072631836,-0.14101918041706085,0.9865292310714722,0.35954928398132324,0.12023776769638062,-0.17835894227027893,0.9761185050010681,0.42302605509757996,0.08958935737609863,-0.19030456244945526,0.9528394341468811,0.38663071393966675,0.09761416912078857,-0.22648178040981293,0.9133590459823608,0.41477280855178833,0.09430232644081116,-0.16269917786121368,0.9435951709747314,0.38727009296417236,0.10444241762161255,-0.18446560204029083,0.8983159065246582,0.4190397560596466,0.10424800962209702,-0.13865599036216736,0.9407274723052979,0.38314253091812134,0.11397531628608704,-0.17116153240203857,0.8988218307495117,0.458089143037796,0.48914381861686707,0.051444925367832184,0.9975767731666565,0.3600952923297882,0.4911973774433136,-0.05151031166315079,0.9984058737754822,0.6245375275611877,0.5873928666114807,-0.30427154898643494,0.9731138348579407,0.3930523693561554,0.6495809555053711,-0.2746824026107788,0.9544927477836609,0.45254218578338623,0.6778995990753174,0.08852540701627731,0.7844334840774536,0.41422680020332336,0.8074901700019836,-0.059591006487607956,0.9506434202194214,0.4173766076564789,0.674304723739624,0.12294743955135345,0.6437005996704102,0.41861340403556824,0.8231872320175171,-0.050556037575006485,0.7623503804206848,0.42217209935188293,0.7402387261390686,-0.019754748791456223,0.7361642718315125,0.4201788306236267,0.8584915995597839,-0.29241546988487244,0.9004878401756287
0.4663609564304352,0.35961413383483887,-0.3664230406284332,0.997575581073761,0.47453412413597107,0.3493939936161041,-0.3226012587547302,0.9975401163101196,0.48005256056785583,0.3490699827671051,-0.32257965207099915,0.9967575669288635,0.4854185879230499,0.3488682806491852,-0.32264256477355957,0.997908353805542,0.45646554231643677,0.35113292932510376,-0.31902581453323364,0.9961990714073181,0.45049771666526794,0.35166704654693604,-0.31919825077056885,0.9946414232254028,0.4446369409561157,0.35225358605384827,-0.3194165825843811,0.9966212511062622,0.49420303106307983,0.3579197824001312,-0.13222680985927582,0.9960481524467468,0.4393361210823059,0.36129263043403625,-0.11247371882200241,0.9966936111450195,0.47965678572654724,0.3751152753829956,-0.29890719056129456,0.9943490624427795,0.4565574824810028,0.37515485286712646,-0.2934117615222931,0.9905701875686646,0.5430077910423279,0.4138636589050293,-0.17751425504684448,0.9915948510169983,0.4045059382915497,0.42447787523269653,-0.09627622365951538,0.9811369180679321,0.525446355342865,0.31606385111808777,-0.36619237065315247,0.961261510848999,0.4023105502128601,0.3256433308124542,-0.2506646513938904,0.9718966484069824,0.4918058216571808,0.23100002110004425,-0.4241301119327545,0.8999730348587036,0.4366329312324524,0.22897066175937653,-0.3148327171802521,0.9516152143478394,0.48017165064811707,0.20498239994049072,-0.47849804162979126,0.8190476298332214,0.44858306646347046,0.20707954466342926,-0.3810104429721832,0.895954966545105,0.4774957299232483,0.20287968218326569,-0.4658302962779999,0.8029246926307678,0.44840776920318604,0.20451490581035614,-0.3670632839202881,0.8842388987541199,0.47833576798439026,0.2117023915052414,-0.42988428473472595,0.8154542446136475,0.4469376802444458,0.2122664749622345,-0.32306283712387085,0.8914397954940796,0.4873863756656647,0.6196215748786926,-0.07468880712985992,0.9970382452011108,0.39994800090789795,0.6110163927078247,0.07488895952701569,0.9927305579185486,0.4596143066883087,0.7692238092422485,-0.06395120918750763,0.899906575679779,0.2234106957912445,0.6705441474914551,-0.15808528661727905,0.9244251251220703,0.4247923791408539,0.9117981195449829,0.15869610011577606,0.9654427766799927,0.4202178120613098,0.6842507719993591,0.2899942994117737,0.6253414750099182,0.40951433777809143,0.9329293370246887,0.1698058694601059,0.868043839931488,0.4394688010215759,0.6808026432991028,0.3338716924190521,0.6688334345817566,0.4394930899143219,0.9572016000747681,-0.04596371203660965,0.9359340071678162,0.46040210127830505,0.7433378100395203,0.28420278429985046,0.6001194715499878
0.46144068241119385,0.2843092381954193,-0.5668909549713135,0.9991331696510315,0.4688209593296051,0.2716883420944214,-0.5263932347297668,0.9990791082382202,0.47561928629875183,0.2707890570163727,-0.5263752341270447,0.9987768530845642,0.48116403818130493,0.2704058587551117,-0.5265775918960571,0.9990224838256836,0.45039090514183044,0.2741352915763855,-0.5341861844062805,0.9989750385284424,0.44356009364128113,0.2746867835521698,-0.5342680215835571,0.99854576587677,0.43850454688072205,0.27547597885131836,-0.5343649387359619,0.9987107515335083,0.4902537763118744,0.27791154384613037,-0.3286418914794922,0.999140739440918,0.43246614933013916,0.28373000025749207,-0.3603224754333496,0.9980071187019348,0.4769769310951233,0.2977046072483063,-0.493050217628479,0.9981473684310913,0.4526578187942505,0.29857614636421204,-0.5027892589569092,0.9980111122131348,0.531750500202179,0.34361061453819275,-0.2759043276309967,0.9954645037651062,0.40403252840042114,0.35217833518981934,-0.3982985317707062,0.9979445338249207,0.5273087620735168,0.22468912601470947,-0.4061936140060425,0.9774897694587708,0.3877832293510437,0.23585723340511322,-0.6087802648544312,0.9900907278060913,0.47562187910079956,0.12716078758239746,-0.500389575958252,0.950046956539154,0.43216055631637573,0.13489815592765808,-0.6289626359939575,0.9670405983924866,0.4644278287887573,0.10165265202522278,-0.5419599413871765,0.8940064311027527,0.4438773989677429,0.1083703339099884,-0.6756698489189148,0.9232164621353149,0.461203932762146,0.10051295161247253,-0.5300884246826172,0.8820732831954956,0.443910151720047,0.10675308108329773,-0.6454339623451233,0.910183310508728,0.4628918766975403,0.11059179902076721,-0.5043742656707764,0.8824421763420105,0.44249340891838074,0.11665806174278259,-0.6244171261787415,0.9036433696746826,0.524726927280426,0.5518234372138977,0.05379199981689453,0.9994041919708252,0.44170963764190674,0.5677820444107056,-0.054023627191782,0.9996172189712524,0.6794155240058899,0.6169840693473816,-0.24893255531787872,0.903667688369751,0.4649251699447632,0.7287006974220276,-0.20365987718105316,0.9467337131500244,0.5080621242523193,0.635376513004303,0.25818029046058655,0.6073263883590698,0.48779603838920593,0.8698612451553345,0.16930952668190002,0.9641905426979065,0.480827659368515,0.6227850914001465,0.309937983751297,0.6817663311958313,0.49091604351997375,0.8840594291687012,0.19814492762088776,0.9057708978652954,0.47119346261024475,0.6838147640228271,0.2377120852470398,0.6506882905960083,0.49375641345977783,0.9076845049858093,0.014033660292625427,0.9318895936012268
0.5069251656532288,0.2754223048686981,-0.25844746828079224,0.9986955523490906,0.5123066306114197,0.26294606924057007,-0.23773445188999176,0.9987142086029053,0.5159474611282349,0.26273801922798157,-0.2377299666404724,0.9983816146850586,0.5191009044647217,0.26254504919052124,-0.23779729008674622,0.9990239143371582,0.5011181831359863,0.2635772228240967,-0.23114725947380066,0.9978511333465576,0.4972761869430542,0.2635490298271179,-0.231223464012146,0.9967442750930786,0.4939548969268799,0.2634834945201874,-0.23132584989070892,0.9978874325752258,0.5253166556358337,0.2705993354320526,-0.1365981251001358,0.9982871413230896,0.49082258343696594,0.27253052592277527,-0.10428274422883987,0.9983175992965698,0.5149133205413818,0.28876402974128723,-0.2217094898223877,0.9979962110519409,0.501360297203064,0.2887633442878723,-0.212638258934021,0.9961422085762024,0.5525473952293396,0.3328181505203247,-0.15618407726287842,0.9955722093582153,0.47303134202957153,0.3372441530227661,-0.07397807389497757,0.9892520308494568,0.5511207580566406,0.21773681044578552,-0.2752186357975006,0.985475480556488,0.4680831730365753,0.2212596833705902,-0.11687624454498291,0.9647516012191772,0.5181713700294495,0.11784219741821289,-0.2970750033855438,0.9416003227233887,0.4991403818130493,0.12042555212974548,-0.13130106031894684,0.9180138111114502,0.5114107131958008,0.08851298689842224,-0.3279888331890106,0.8770025372505188,0.5058324933052063,0.09454774856567383,-0.16646158695220947,0.8346128463745117,0.5102436542510986,0.08668237924575806,-0.31826236844062805,0.8631178736686707,0.5053688287734985,0.09251028299331665,-0.15539558231830597,0.8170357942581177,0.5112704634666443,0.0964803695678711,-0.29748988151550293,0.8590347170829773,0.5041416883468628,0.10156318545341492,-0.13448350131511688,0.8252395391464233,0.5209184885025024,0.5799598097801208,-0.03908493369817734,0.9988044500350952,0.4680383801460266,0.5644035935401917,0.03906383737921715,0.9970777034759521,0.4996166527271271,0.7515223026275635,-0.0006181214703246951,0.9364153146743774,0.3657885789871216,0.6382552981376648,-0.10432625561952591,0.9662591814994812,0.48355355858802795,0.9043673872947693,0.18895350396633148,0.9743372201919556,0.4720243811607361,0.6422798037528992,0.1984560340642929,0.594668447971344,0.4797469973564148,0.9257138967514038,0.2031283676624298,0.8672124743461609,0.4866039752960205,0.6331942081451416,0.22919635474681854,0.5744798183441162,0.48205897212028503,0.9498291015625,0.08900091797113419,0.946139395236969,0.4850916862487793,0.7138301730155945,0.21060198545455933,0.5899122953414917
0.5254786014556885,0.25456374883651733,-0.6021625399589539,0.9993313550949097,0.5366358757019043,0.23829957842826843,-0.5476455092430115,0.999091386795044,0.5456404685974121,0.23806041479110718,-0.5476229786872864,0.9987791180610657,0.5522201061248779,0.23803356289863586,-0.5478219389915466,0.9992683529853821,0.5107884407043457,0.23974421620368958,-0.5344874262809753,0.9988107681274414,0.5008286237716675,0.24058523774147034,-0.5346234440803528,0.9980752468109131,0.49322742223739624,0.2415415644645691,-0.5347602367401123,0.9988318085670471,0.5615989565849304,0.24754172563552856,-0.2955376207828522,0.9987576007843018,0.48935171961784363,0.2504656910896301,-0.22839140892028809,0.9990869760513306,0.5426266193389893,0.26997238397598267,-0.5121389627456665,0.997994065284729,0.5125953555107117,0.27124854922294617,-0.4935274124145508,0.9972332119941711,0.6305012702941895,0.3211511969566345,-0.31183865666389465,0.9936763644218445,0.45276153087615967,0.3286929130554199,-0.09583283960819244,0.9843273758888245,0.6915948390960693,0.2117134928703308,-0.5584425926208496,0.9894078969955444,0.37311169505119324,0.21837273240089417,-0.15578250586986542,0.9684680700302124,0.5517076253890991,0.12658417224884033,-0.5909698009490967,0.9158301949501038,0.4957534372806549,0.1286807358264923,-0.18271510303020477,0.8532654643058777,0.532448410987854,0.09843245148658752,-0.6615914106369019,0.7910826802253723,0.516534686088562,0.09769555926322937,-0.2537899315357208,0.6863107085227966,0.5277510285377502,0.09946891665458679,-0.6228936910629272,0.7686693072319031,0.5181739926338196,0.10220438987016678,-0.2175321727991104,0.6564316749572754,0.5309328436851501,0.1108173131942749,-0.5855684876441956,0.7621955871582031,0.5137027502059937,0.11532443761825562,-0.18572057783603668,0.6748367547988892,0.5802227854728699,0.5637767910957336,-0.1094452366232872,0.994907557964325,0.4735040068626404,0.5602748990058899,0.10931959748268127,0.9919780492782593,0.5554901957511902,0.7244684100151062,-0.16842229664325714,0.9115438461303711,0.2693987488746643,0.658343493938446,-0.26663297414779663,0.9522977471351624,0.5244345664978027,0.8799965381622314,0.21077626943588257,0.9569970965385437,0.48719221353530884,0.7111437320709229,0.2848879396915436,0.7863279581069946,0.51314777135849,0.9016690254211426,0.2331940233707428,0.8091999888420105,0.5206310749053955,0.6998969912528992,0.33421722054481506,0.7362998127937317,0.5183084011077881,0.9426195621490479,-0.06111468747258186,0.9167650938034058,0.5297976136207581,0.7789915204048157,0.20641456544399261,0.7530132532119751
0.5433867573738098,0.10454684495925903,-0.7064645290374756,0.999975323677063,0.5594226717948914,0.08879277110099792,-0.6436053514480591,0.99994957447052,0.5700954794883728,0.08939722180366516,-0.6437616348266602,0.9999399185180664,0.5801523923873901,0.09025627374649048,-0.6438220143318176,0.9999494552612305,0.5277357697486877,0.0895305871963501,-0.6429969668388367,0.999943733215332,0.5183249115943909,0.09031364321708679,-0.6430851817131042,0.9999384880065918,0.5073058009147644,0.09114950895309448,-0.6431379914283752,0.9999536275863647,0.5934366583824158,0.10257920622825623,-0.2837558388710022,0.999834418296814,0.4968920648097992,0.10210096836090088,-0.28753387928009033,0.9999455213546753,0.5648485422134399,0.12492892146110535,-0.5742837190628052,0.999968409538269,0.5241203904151917,0.1244945228099823,-0.5754256844520569,0.9999638795852661,0.6860495209693909,0.22982312738895416,-0.12254778295755386,0.9998377561569214,0.4081694781780243,0.21632623672485352,-0.06734048575162888,0.9992971420288086,0.7613265514373779,0.36596840620040894,-0.4254371225833893,0.9837550520896912,0.3335832357406616,0.35852232575416565,-0.3536035120487213,0.9660810232162476,0.5856330990791321,0.32948315143585205,-1.0436054468154907,0.9782711863517761,0.5036905407905579,0.3271685242652893,-0.9739609360694885,0.9437005519866943,0.5627418756484985,0.30523547530174255,-1.166229009628296,0.9433924555778503,0.5389481782913208,0.30514276027679443,-1.1063740253448486,0.8864223957061768,0.5599014163017273,0.2896522283554077,-1.1308292150497437,0.9397966265678406,0.5417194962501526,0.2906014025211334,-1.0686458349227905,0.8687845468521118,0.5649131536483765,0.296065092086792,-1.0372271537780762,0.9017740488052368,0.5348255634307861,0.29627755284309387,-0.9673505425453186,0.8107916712760925,0.5849470496177673,0.5105473399162292,-0.06553348153829575,0.9993026256561279,0.4387831687927246,0.4873450696468353,0.06580156087875366,0.9990437626838684,0.5597765445709229,0.6956424117088318,-0.07865031063556671,0.9582175016403198,0.20084579288959503,0.5504506230354309,-0.6012020707130432,0.9916247725486755,0.49237868189811707,0.894192099571228,0.36344146728515625,0.9834449291229248,0.4948970079421997,0.6038028001785278,0.15495190024375916,0.8091046214103699,0.467142790555954,0.9210516214370728,0.3914952278137207,0.9082539677619934,0.537468433380127,0.5923126935958862,0.2295333445072174,0.7229867577552795,0.5171160101890564,0.96290123462677,0.018810482695698738,0.9760963320732117,0.5386337041854858,0.6948339939117432,0.06595031172037125,0.7980905175209045
0.5325989723205566,0.14593058824539185,-0.5416440963745117,0.9998760223388672,0.5486748814582825,0.1249040961265564,-0.49658429622650146,0.9998490810394287,0.5585407018661499,0.12382296472787857,-0.49673470854759216,0.999840259552002,0.5658175945281982,0.12277638912200928,-0.4968161880970001,0.9998548030853271,0.5186223983764648,0.12742844223976135,-0.4875219762325287,0.9997562766075134,0.5091267228126526,0.12767824530601501,-0.4875700771808624,0.9997263550758362,0.5001432299613953,0.12747511267662048,-0.48772168159484863,0.9997838139533997,0.5831308960914612,0.12956222891807556,-0.2256527543067932,0.9997610449790955,0.49117574095726013,0.1346750557422638,-0.18160229921340942,0.9997988343238831,0.5549466013908386,0.16193002462387085,-0.44047778844833374,0.9999204874038696,0.516610324382782,0.16268226504325867,-0.42846912145614624,0.999812662601471,0.6707742214202881,0.24469804763793945,-0.13366439938545227,0.9995996356010437,0.41246384382247925,0.23872317373752594,-0.028798509389162064,0.9977027773857117,0.704896867275238,0.39129823446273804,-0.4596771001815796,0.9656896591186523,0.3640778660774231,0.3748903274536133,-0.35339319705963135,0.9187837839126587,0.5626717209815979,0.3044196665287018,-0.8893864154815674,0.9483436346054077,0.5062304735183716,0.2909681797027588,-0.8898502588272095,0.9130640625953674,0.5497230887413025,0.2695622742176056,-0.9585368633270264,0.886289119720459,0.5246731638908386,0.2568923830986023,-0.9922261834144592,0.8350180387496948,0.5508164167404175,0.2598510682582855,-0.9048749804496765,0.8714542388916016,0.5171086192131042,0.2456573247909546,-0.9407871961593628,0.8017059564590454,0.5527371168136597,0.26899194717407227,-0.8714282512664795,0.8227051496505737,0.5161439776420593,0.25463372468948364,-0.8805660009384155,0.7415090799331665,0.5612160563468933,0.48750051856040955,-0.08607439696788788,0.9987479448318481,0.4170737564563751,0.47392159700393677,0.08625998347997665,0.9967834949493408,0.5232846140861511,0.6753997802734375,-0.1548631638288498,0.9609199166297913,0.16172394156455994,0.5570983290672302,-0.38686367869377136,0.9856747984886169,0.4928501844406128,0.8475901484489441,0.22451896965503693,0.9754137396812439,0.4606562554836273,0.5825450420379639,0.2759191691875458,0.6549291610717773,0.4833037853240967,0.8685983419418335,0.2496282458305359,0.8036491274833679,0.4972411096096039,0.568143367767334,0.34387996792793274,0.576946496963501,0.47004976868629456,0.9155886769294739,-0.062217485159635544,0.956318736076355,0.516830325126648,0.6592910885810852,0.2409222573041916,0.6513999700546265
0.5272432565689087,0.14841145277023315,-0.5587238073348999,0.9999303817749023,0.5430805683135986,0.13126710057258606,-0.5070335865020752,0.9998751878738403,0.5500756502151489,0.1315128207206726,-0.5071755051612854,0.9998464584350586,0.5576410293579102,0.13186967372894287,-0.5072258114814758,0.9998594522476196,0.5142368078231812,0.13164395093917847,-0.509648859500885,0.9998623132705688,0.502551257610321,0.1320074200630188,-0.5097739696502686,0.9998530149459839,0.4914012849330902,0.13260135054588318,-0.5098952651023865,0.9998916387557983,0.5679161548614502,0.13836807012557983,-0.19177308678627014,0.999700665473938,0.4735715091228485,0.13909310102462769,-0.20392993092536926,0.9999115467071533,0.5406032204627991,0.16742151975631714,-0.43872615694999695,0.9999241828918457,0.5049512386322021,0.16698884963989258,-0.4428147077560425,0.9999033212661743,0.644598662853241,0.23706847429275513,-0.05208165943622589,0.9995015859603882,0.396782785654068,0.24071478843688965,-0.043557893484830856,0.9988958835601807,0.7257980108261108,0.34682032465934753,-0.38059207797050476,0.9693636298179626,0.3540560007095337,0.3591488301753998,-0.28397947549819946,0.9498825073242188,0.5567865967750549,0.29543399810791016,-0.8489993214607239,0.9189434051513672,0.5286718606948853,0.28916633129119873,-0.663276195526123,0.8913198709487915,0.5364846587181091,0.26688283681869507,-0.9324338436126709,0.804720401763916,0.5495865941047668,0.2610161602497101,-0.7545991539955139,0.7887908816337585,0.5373620390892029,0.25612854957580566,-0.885431170463562,0.7868091464042664,0.5438443422317505,0.2527092397212982,-0.7090663909912109,0.7574865818023682,0.5425629615783691,0.2659011483192444,-0.8372650742530823,0.7250996828079224,0.5389087796211243,0.2619643807411194,-0.649437427520752,0.6837181448936462,0.5657148957252502,0.49957892298698425,-0.06217947602272034,0.9992188215255737,0.4302366077899933,0.48497068881988525,0.06266558915376663,0.9989243149757385,0.5349254012107849,0.6757939457893372,-0.017062269151210785,0.9646514654159546,0.21231696009635925,0.5712725520133972,-0.4608641564846039,0.9917134046554565,0.4895331859588623,0.8311567306518555,0.40712475776672363,0.9747179746627808,0.47785842418670654,0.5849446058273315,0.16672351956367493,0.7033292055130005,0.47784048318862915,0.8502978086471558,0.43866270780563354,0.8629282116889954,0.5179723501205444,0.572706937789917,0.2306404858827591,0.6530680656433105,0.49529629945755005,0.8949702978134155,0.1313730627298355,0.9658650159835815,0.5301312804222107,0.6616966128349304,0.10487880557775497,0.7035769820213318
